,id,name,unit,sourceNote,sourceOrganization,topics,source.id,source.value
12718,per_pr_ip.cov_q2_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12719,per_pr_ip.cov_q2_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12720,per_pr_ip.cov_q2_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12721,per_pr_ip.cov_q3_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12722,per_pr_ip.cov_q3_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12723,per_pr_ip.cov_q3_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12724,per_pr_ip.cov_q3_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12725,per_pr_ip.cov_q4_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12726,per_pr_ip.cov_q4_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12727,per_pr_ip.cov_q4_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12728,per_pr_ip.cov_q4_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12729,per_pr_ip.cov_q5_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12730,per_pr_ip.cov_q5_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12731,per_pr_ip.cov_q5_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12732,per_pr_ip.cov_q5_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12733,per_pr_ip_gini_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12734,per_pr_ip_gini_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12735,per_pr_ip_gini_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12736,per_pr_ip_p0_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12737,per_pr_ip_p0_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12738,per_pr_ip_p0_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12739,per_pr_ip_p0_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12740,per_pr_ip_p1_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12741,per_pr_ip_p1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12742,per_pr_ip_p1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12743,per_pr_ip_p1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12744,per_sa_allsa.adq_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12745,per_sa_allsa.adq_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12746,per_sa_allsa.adq_pop_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12747,per_sa_allsa.adq_pop_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12748,per_sa_allsa.adq_pop_tot,Idoneidad de los programas de medidas de protección social (% del bienestar total de los hogares beneficiarios),,"Adequacy of social safety net programs is measured by the total transfer amount received by the population participating in social safety net programs as a share of their total welfare. Welfare is defined as the total income or total expenditure of beneficiary households. Social safety net programs include cash transfers and last resort programs, noncontributory social pensions, other cash transfers programs (child, family and orphan allowances, birth and death grants, disability benefits, and other allowances), conditional cash transfers, in-kind food transfers (food stamps and vouchers, food rations, supplementary feeding, and emergency food distribution), school feeding, other social assistance programs (housing allowances, scholarships, fee waivers, health subsidies, and other social assistance) and public works programs (cash for work and food for work). Estimates include both direct and indirect beneficiaries.","ASPIRE: El Atlas de Protección Social: Indicadores de Resiliencia y Equidad, Banco Mundial. Los datos proceden de encuestas de hogares nacionales representativas. (datatopics.worldbank.org/aspire/)","[{'id': '10', 'value': 'Protección social y trabajo'}]",2,Indicadores del desarrollo mundial
12749,per_sa_allsa.adq_pop_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12750,per_sa_allsa.adq_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12751,per_sa_allsa.adq_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12752,per_sa_allsa.adq_q1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12753,per_sa_allsa.adq_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12754,per_sa_allsa.adq_q2_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12755,per_sa_allsa.adq_q2_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12756,per_sa_allsa.adq_q2_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12757,per_sa_allsa.adq_q2_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12758,per_sa_allsa.adq_q3_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12759,per_sa_allsa.adq_q3_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12760,per_sa_allsa.adq_q3_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12761,per_sa_allsa.adq_q3_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12762,per_sa_allsa.adq_q4_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12763,per_sa_allsa.adq_q4_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12764,per_sa_allsa.adq_q4_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12765,per_sa_allsa.adq_q4_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12766,per_sa_allsa.adq_q5_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12767,per_sa_allsa.adq_q5_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12768,per_sa_allsa.adq_q5_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12769,per_sa_allsa.adq_q5_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12770,per_sa_allsa.avt_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12771,per_sa_allsa.avt_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12772,per_sa_allsa.avt_pop_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12773,per_sa_allsa.avt_pop_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12774,per_sa_allsa.avt_pop_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12775,per_sa_allsa.avt_pop_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12776,per_sa_allsa.avt_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12777,per_sa_allsa.avt_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12778,per_sa_allsa.avt_q1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12779,per_sa_allsa.avt_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12780,per_sa_allsa.avt_q2_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12781,per_sa_allsa.avt_q2_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12782,per_sa_allsa.avt_q2_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12783,per_sa_allsa.avt_q2_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12784,per_sa_allsa.avt_q3_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12785,per_sa_allsa.avt_q3_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12786,per_sa_allsa.avt_q3_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12787,per_sa_allsa.avt_q3_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12788,per_sa_allsa.avt_q4_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12789,per_sa_allsa.avt_q4_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12790,per_sa_allsa.avt_q4_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12791,per_sa_allsa.avt_q4_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12792,per_sa_allsa.avt_q5_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12793,per_sa_allsa.avt_q5_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12794,per_sa_allsa.avt_q5_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12795,per_sa_allsa.avt_q5_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12796,per_sa_allsa.ben_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12797,per_sa_allsa.ben_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12798,per_sa_allsa.ben_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12799,per_sa_allsa.ben_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12800,per_sa_allsa.ben_q1_tot,Incidencia de los beneficios de los programas de medidas de protección social para el quintil más pobre (% del total de beneficios de las medidas de protección),,"Benefit incidence of social safety net programs to poorest quintile shows the percentage of total social safety net benefits received by the poorest 20% of the population. Social safety net programs include cash transfers and last resort programs, noncontributory social pensions, other cash transfers programs (child, family and orphan allowances, birth and death grants, disability benefits, and other allowances), conditional cash transfers, in-kind food transfers (food stamps and vouchers, food rations, supplementary feeding, and emergency food distribution), school feeding, other social assistance programs (housing allowances, scholarships, fee waivers, health subsidies, and other social assistance) and public works programs (cash for work and food for work). Estimates include both direct and indirect beneficiaries.","ASPIRE: El Atlas de Protección Social: Indicadores de Resiliencia y Equidad, Banco Mundial. Los datos proceden de encuestas de hogares nacionales representativas. (datatopics.worldbank.org/aspire/)","[{'id': '10', 'value': 'Protección social y trabajo'}]",2,Indicadores del desarrollo mundial
12801,per_sa_allsa.ben_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12802,per_sa_allsa.ben_q2_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12803,per_sa_allsa.ben_q2_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12804,per_sa_allsa.ben_q2_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12805,per_sa_allsa.ben_q2_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12806,per_sa_allsa.ben_q3_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12807,per_sa_allsa.ben_q3_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12808,per_sa_allsa.ben_q3_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12809,per_sa_allsa.ben_q3_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12810,per_sa_allsa.ben_q4_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12811,per_sa_allsa.ben_q4_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12812,per_sa_allsa.ben_q4_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12813,per_sa_allsa.ben_q4_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12814,per_sa_allsa.ben_q5_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12815,per_sa_allsa.ben_q5_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12816,per_sa_allsa.ben_q5_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12817,per_sa_allsa.ben_q5_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12818,per_sa_allsa.bry_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12819,per_sa_allsa.bry_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12820,per_sa_allsa.bry_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12821,per_sa_allsa.bry_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12822,per_sa_allsa.bry_q1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12823,per_sa_allsa.bry_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12824,per_sa_allsa.bry_q2_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12825,per_sa_allsa.bry_q2_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12826,per_sa_allsa.bry_q2_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12827,per_sa_allsa.bry_q2_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12828,per_sa_allsa.bry_q3_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12829,per_sa_allsa.bry_q3_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12830,per_sa_allsa.bry_q3_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12831,per_sa_allsa.bry_q3_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12832,per_sa_allsa.bry_q4_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12833,per_sa_allsa.bry_q4_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12834,per_sa_allsa.bry_q4_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12835,per_sa_allsa.bry_q4_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12836,per_sa_allsa.bry_q5_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12837,per_sa_allsa.bry_q5_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12838,per_sa_allsa.bry_q5_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12839,per_sa_allsa.bry_q5_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12840,per_sa_allsa.cba_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12841,per_sa_allsa.cba_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12842,per_sa_allsa.cba_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12843,per_sa_allsa.cba_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12844,per_sa_allsa.cba_q1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12845,per_sa_allsa.cba_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12846,per_sa_allsa.cov_ep_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12847,per_sa_allsa.cov_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12848,per_sa_allsa.cov_pop_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12849,per_sa_allsa.cov_pop_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12850,per_sa_allsa.cov_pop_tot,Cobertura de los programas de medidas de protección social (% de la población),,"Coverage of social safety net programs shows the percentage of population participating in cash transfers and last resort programs, noncontributory social pensions, other cash transfers programs (child, family and orphan allowances, birth and death grants, disability benefits, and other allowances), conditional cash transfers, in-kind food transfers (food stamps and vouchers, food rations, supplementary feeding, and emergency food distribution), school feeding, other social assistance programs (housing allowances, scholarships, fee waivers, health subsidies, and other social assistance) and public works programs (cash for work and food for work). Estimates include both direct and indirect beneficiaries.","ASPIRE: El Atlas de Protección Social: Indicadores de Resiliencia y Equidad, Banco Mundial. Los datos proceden de encuestas de hogares nacionales representativas. (datatopics.worldbank.org/aspire/)","[{'id': '10', 'value': 'Protección social y trabajo'}]",2,Indicadores del desarrollo mundial
12851,per_sa_allsa.cov_pop_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12852,per_sa_allsa.cov_q1_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12853,per_sa_allsa.cov_q1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12854,per_sa_allsa.cov_q1_tot,Cobertura de los programas de medidas de protección social en el quintil más pobre (% de la población),,"Coverage of social safety net programs shows the percentage of population participating in cash transfers and last resort programs, noncontributory social pensions, other cash transfers programs (child, family and orphan allowances, birth and death grants, disability benefits, and other allowances), conditional cash transfers, in-kind food transfers (food stamps and vouchers, food rations, supplementary feeding, and emergency food distribution), school feeding, other social assistance programs (housing allowances, scholarships, fee waivers, health subsidies, and other social assistance) and public works programs (cash for work and food for work). Estimates include both direct and indirect beneficiaries.","ASPIRE: El Atlas de Protección Social: Indicadores de Resiliencia y Equidad, Banco Mundial. Los datos proceden de encuestas de hogares nacionales representativas. (datatopics.worldbank.org/aspire/)","[{'id': '10', 'value': 'Protección social y trabajo'}]",2,Indicadores del desarrollo mundial
12855,per_sa_allsa.cov_q1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12856,per_sa_allsa.cov_q2_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12857,per_sa_allsa.cov_q2_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12858,per_sa_allsa.cov_q2_tot,Cobertura de los programas de medidas de protección social en el segundo quintil (% de la población),,"Coverage of social safety net programs shows the percentage of population participating in cash transfers and last resort programs, noncontributory social pensions, other cash transfers programs (child, family and orphan allowances, birth and death grants, disability benefits, and other allowances), conditional cash transfers, in-kind food transfers (food stamps and vouchers, food rations, supplementary feeding, and emergency food distribution), school feeding, other social assistance programs (housing allowances, scholarships, fee waivers, health subsidies, and other social assistance) and public works programs (cash for work and food for work). Estimates include both direct and indirect beneficiaries.","ASPIRE: El Atlas de Protección Social: Indicadores de Resiliencia y Equidad, Banco Mundial. Los datos proceden de encuestas de hogares nacionales representativas. (datatopics.worldbank.org/aspire/)","[{'id': '10', 'value': 'Protección social y trabajo'}]",2,Indicadores del desarrollo mundial
12859,per_sa_allsa.cov_q2_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12860,per_sa_allsa.cov_q3_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12861,per_sa_allsa.cov_q3_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12862,per_sa_allsa.cov_q3_tot,Cobertura de los programas de medidas de protección social en el tercer quintil (% de la población),,"Coverage of social safety net programs shows the percentage of population participating in cash transfers and last resort programs, noncontributory social pensions, other cash transfers programs (child, family and orphan allowances, birth and death grants, disability benefits, and other allowances), conditional cash transfers, in-kind food transfers (food stamps and vouchers, food rations, supplementary feeding, and emergency food distribution), school feeding, other social assistance programs (housing allowances, scholarships, fee waivers, health subsidies, and other social assistance) and public works programs (cash for work and food for work). Estimates include both direct and indirect beneficiaries.","ASPIRE: El Atlas de Protección Social: Indicadores de Resiliencia y Equidad, Banco Mundial. Los datos proceden de encuestas de hogares nacionales representativas. (datatopics.worldbank.org/aspire/)","[{'id': '10', 'value': 'Protección social y trabajo'}]",2,Indicadores del desarrollo mundial
12863,per_sa_allsa.cov_q3_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12864,per_sa_allsa.cov_q4_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12865,per_sa_allsa.cov_q4_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12866,per_sa_allsa.cov_q4_tot,Cobertura de los programas de medidas de protección social en el cuarto quintil (% de la población),,"Coverage of social safety net programs shows the percentage of population participating in cash transfers and last resort programs, noncontributory social pensions, other cash transfers programs (child, family and orphan allowances, birth and death grants, disability benefits, and other allowances), conditional cash transfers, in-kind food transfers (food stamps and vouchers, food rations, supplementary feeding, and emergency food distribution), school feeding, other social assistance programs (housing allowances, scholarships, fee waivers, health subsidies, and other social assistance) and public works programs (cash for work and food for work). Estimates include both direct and indirect beneficiaries.","ASPIRE: El Atlas de Protección Social: Indicadores de Resiliencia y Equidad, Banco Mundial. Los datos proceden de encuestas de hogares nacionales representativas. (datatopics.worldbank.org/aspire/)","[{'id': '10', 'value': 'Protección social y trabajo'}]",2,Indicadores del desarrollo mundial
12867,per_sa_allsa.cov_q4_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12868,per_sa_allsa.cov_q5_preT_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12869,per_sa_allsa.cov_q5_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12870,per_sa_allsa.cov_q5_tot,Cobertura de los programas de medidas de protección social en el quintil más rico (% de la población),,"Coverage of social safety net programs shows the percentage of population participating in cash transfers and last resort programs, noncontributory social pensions, other cash transfers programs (child, family and orphan allowances, birth and death grants, disability benefits, and other allowances), conditional cash transfers, in-kind food transfers (food stamps and vouchers, food rations, supplementary feeding, and emergency food distribution), school feeding, other social assistance programs (housing allowances, scholarships, fee waivers, health subsidies, and other social assistance) and public works programs (cash for work and food for work). Estimates include both direct and indirect beneficiaries.","ASPIRE: El Atlas de Protección Social: Indicadores de Resiliencia y Equidad, Banco Mundial. Los datos proceden de encuestas de hogares nacionales representativas. (datatopics.worldbank.org/aspire/)","[{'id': '10', 'value': 'Protección social y trabajo'}]",2,Indicadores del desarrollo mundial
12871,per_sa_allsa.cov_q5_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12872,per_sa_allsa_gini_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12873,per_sa_allsa_gini_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12874,per_sa_allsa_gini_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12875,per_sa_allsa_p0_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12876,per_sa_allsa_p0_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12877,per_sa_allsa_p0_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12878,per_sa_allsa_p0_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12879,per_sa_allsa_p1_ep_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12880,per_sa_allsa_p1_rur,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12881,per_sa_allsa_p1_tot,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12882,per_sa_allsa_p1_urb,,,,,"[{'id': '10', 'value': 'Protección social y trabajo'}]",29,
12883,per_sa_cc.adq_ep_preT_tot,,,,,[],29,
12884,per_sa_cc.adq_ep_tot,,,,,[],29,
12885,per_sa_cc.adq_pop_preT_tot,,,,,[],29,
12886,per_sa_cc.adq_pop_rur,,,,,[],29,
12887,per_sa_cc.adq_pop_tot,,,,,[],29,
12888,per_sa_cc.adq_pop_urb,,,,,[],29,
12889,per_sa_cc.adq_q1_preT_tot,,,,,[],29,
12890,per_sa_cc.adq_q1_rur,,,,,[],29,
12891,per_sa_cc.adq_q1_tot,,,,,[],29,
12892,per_sa_cc.adq_q1_urb,,,,,[],29,
12893,per_sa_cc.adq_q2_preT_tot,,,,,[],29,
12894,per_sa_cc.adq_q2_rur,,,,,[],29,
12895,per_sa_cc.adq_q2_tot,,,,,[],29,
12896,per_sa_cc.adq_q2_urb,,,,,[],29,
12897,per_sa_cc.adq_q3_preT_tot,,,,,[],29,
12898,per_sa_cc.adq_q3_rur,,,,,[],29,
12899,per_sa_cc.adq_q3_tot,,,,,[],29,
12900,per_sa_cc.adq_q3_urb,,,,,[],29,
12901,per_sa_cc.adq_q4_preT_tot,,,,,[],29,
12902,per_sa_cc.adq_q4_rur,,,,,[],29,
12903,per_sa_cc.adq_q4_tot,,,,,[],29,
12904,per_sa_cc.adq_q4_urb,,,,,[],29,
12905,per_sa_cc.adq_q5_preT_tot,,,,,[],29,
12906,per_sa_cc.adq_q5_rur,,,,,[],29,
12907,per_sa_cc.adq_q5_tot,,,,,[],29,
12908,per_sa_cc.adq_q5_urb,,,,,[],29,
12909,per_sa_cc.avt_ep_preT_tot,,,,,[],29,
12910,per_sa_cc.avt_ep_tot,,,,,[],29,
12911,per_sa_cc.avt_pop_preT_tot,,,,,[],29,
12912,per_sa_cc.avt_pop_rur,,,,,[],29,
12913,per_sa_cc.avt_pop_tot,,,,,[],29,
12914,per_sa_cc.avt_pop_urb,,,,,[],29,
12915,per_sa_cc.avt_q1_preT_tot,,,,,[],29,
12916,per_sa_cc.avt_q1_rur,,,,,[],29,
12917,per_sa_cc.avt_q1_tot,,,,,[],29,
12918,per_sa_cc.avt_q1_urb,,,,,[],29,
12919,per_sa_cc.avt_q2_preT_tot,,,,,[],29,
12920,per_sa_cc.avt_q2_rur,,,,,[],29,
12921,per_sa_cc.avt_q2_tot,,,,,[],29,
12922,per_sa_cc.avt_q2_urb,,,,,[],29,
12923,per_sa_cc.avt_q3_preT_tot,,,,,[],29,
12924,per_sa_cc.avt_q3_rur,,,,,[],29,
12925,per_sa_cc.avt_q3_tot,,,,,[],29,
12926,per_sa_cc.avt_q3_urb,,,,,[],29,
12927,per_sa_cc.avt_q4_preT_tot,,,,,[],29,
12928,per_sa_cc.avt_q4_rur,,,,,[],29,
12929,per_sa_cc.avt_q4_tot,,,,,[],29,
12930,per_sa_cc.avt_q4_urb,,,,,[],29,
12931,per_sa_cc.avt_q5_preT_tot,,,,,[],29,
12932,per_sa_cc.avt_q5_rur,,,,,[],29,
12933,per_sa_cc.avt_q5_tot,,,,,[],29,
12934,per_sa_cc.avt_q5_urb,,,,,[],29,
12935,per_sa_cc.ben_ep_preT_tot,,,,,[],29,
12936,per_sa_cc.ben_ep_tot,,,,,[],29,
12937,per_sa_cc.ben_q1_preT_tot,,,,,[],29,
12938,per_sa_cc.ben_q1_rur,,,,,[],29,
12939,per_sa_cc.ben_q1_tot,,,,,[],29,
12940,per_sa_cc.ben_q1_urb,,,,,[],29,
12941,per_sa_cc.ben_q2_preT_tot,,,,,[],29,
12942,per_sa_cc.ben_q2_rur,,,,,[],29,
12943,per_sa_cc.ben_q2_tot,,,,,[],29,
12944,per_sa_cc.ben_q2_urb,,,,,[],29,
